ID,Original,Tradução
ST_JournalEntries/BonePickaxe,"We are made of sturdier materials than we give ourselves credit for. The human body can withstand a staggering force before our bones give way to the stresses. So too is it for the bones of animals, especially those of Ashenfall. Here, the magic seeps into the marrow and strengthens the bone to be sturdier than before.
When used as tools, refined into weapons, these bones can be made to break stone and release metal ore from its prison.","Somos feitos de materiais mais resistentes do que nos damos crédito. O corpo humano pode suportar uma força impressionante antes que nossos ossos dêem lugar ao estresse. O mesmo acontece com os ossos dos animais, especialmente os de Ashenfall. Aqui, a mágica penetra na medula e fortalece o osso para ser mais robusto do que antes.

Quando usados como ferramentas, refinadas em armas, esses ossos podem ser feitos para quebrar pedra e liberar minério de metal de sua prisão."
ST_JournalEntries/GoblinWarrior,"Weakness: Magic, Air
Resistance: Ranged
Goblins were once the minions of the war god, Bandos, until his death at the hands of Armadyl, the god of justice. Raised on the brutal world of Yu’Biusk, goblins have known no other existence than one of constant battle and bloodshed. Their religion and society decries education and self-improvement in favour of conflict for conflict’s sake. To run from battle is the greatest sin to goblinkind. Goblins reproduce quickly and grow up fast. Many of their wars have been won by sheer attrition, as there are always more goblins to hurl at the enemy. The goblins of Ashenfall have turned away from Bandos, putting their faith in the dragon that circles Ghornfell. Velgar is a cruel and uncaring master, yet the goblins live longer lifespans under his watch than they ever did under Bandos.","Fraqueza: magia, ar
Resistência: variou
Goblins já foram os lacaios do deus da guerra, os bandos, até sua morte nas mãos de Armadyl, o deus da justiça. Criados no mundo brutal de Yu'biusk, Goblins não conheceu outra existência além de uma batalha constante e derramamento de sangue. Sua religião e sociedade descrevem a educação e o auto-aperfeiçoamento em favor do conflito por causa do conflito. Correr da batalha é o maior pecado para Goblinkind. Goblins se reproduzem rapidamente e crescem rapidamente. Muitas de suas guerras foram vencidas por pura atrito, pois sempre há mais goblins para arremessar o inimigo. Os Goblins de Ashenfall se afastaram dos bandos, colocando sua fé no dragão que circula Ghornfell. Velgar é um mestre cruel e indiferente, mas os Goblins vivem uma vida útil mais longa sob seu relógio do que jamais fizeram com os bandos."
ST_JournalEntries/Chicken,"Weakness: Magic, Crush
Resistance: Ranged

Most chickens are perfectly normal, content to live happy lives consuming seeds, insects and anything else that comes their way. Their eggs provide the means to create some of the most delicious recipes, and their meat sustains many a weary adventurer on those cold Ashenfall nights.

But not all chickens are so innocent. Once a generation, beneath the blood moon, a chick will hatch that knows nothing but malice. Consumed with a desire to corrupt and destroy, these creatures grow powerful on concentrated hate. Many fireside stories speak of the evil chicken and the lives they have destroyed. To keep this threat at bay, farmers traditionally prevent any egg from hatching if it gives them the heebie-jeebies.","Fraqueza: magia, esmagamento
Resistência: variou

A maioria das galinhas é perfeitamente normal, contente para viver vidas felizes, consumindo sementes, insetos e qualquer outra coisa que apareça. Seus ovos fornecem os meios para criar algumas das receitas mais deliciosas, e sua carne sustenta muitos aventureiros cansados nas noites frias de Cinzas.

Mas nem todas as galinhas são tão inocentes. Uma vez uma geração, sob a lua do sangue, um filhote irá chocar que não sabe nada além de malícia. Consumidos com o desejo de corromper e destruir, essas criaturas se tornam poderosas no ódio concentrado. Muitas histórias da lareira falam do frango maligno e das vidas que eles destruíram. Para manter essa ameaça afastada, os agricultores tradicionalmente impedem que qualquer ovo ocorra se isso lhes der os Heebie-Jebies."
ST_JournalEntries/GiantRat,"Weakness: Magic, Crush
Resistance: Ranged
Rats gorge themselves on anything that they can find. Sometimes, a rat finds itself feasting on powerful magic, such as the pestilence of swamps or the blood of some dread beast. Those who discover such banquets grow to great size, becoming fearsome giants of rodent kind. On Ashenfall, the Anima Twist has become such a feast, warping these once timid creatures into aggressive and dangerous monsters. The more they feast, the larger their appetites, and they can never truly be sated.","Fraqueza: magia, esmagamento
Resistência: variou
Os ratos se deslocam em qualquer coisa que possam encontrar. Às vezes, um rato se viu festejando-se com a mágica poderosa, como a pestilência de pântanos ou o sangue de alguma besta pavor. Aqueles que descobrem esses banquetes crescem em grande tamanho, tornando-se temíveis gigantes do tipo de roedores. Em Ashenfall, a reviravolta da Anima se tornou um banquete, distorcendo essas criaturas que outrora tímidas em monstros agressivos e perigosos. Quanto mais eles se deleitam, maiores seus apetites, e eles nunca podem ser realmente saciados."
ST_JournalEntries/FungalRat,"Weakness: Magic, Crush
Resistance: Ranged

Sometimes a giant rat can feast on too much magic, suffusing themselves with the energies of their environment. For the putrid rat, they can take the pestilence, rot and decay into themselves, merging with the mushrooms and poisonous fungi that they consume.

These pitiful creatures have veins that pulse with poison and upon their deaths the spores they create leave scars of rot in the world.","Fraqueza: magia, esmagamento
Resistência: variou

Às vezes, um rato gigante pode se deleitar com muita magia, sufusando-se com as energias de seu ambiente. Para o rato pútrido, eles podem pegar a pestilência, apodrecer e deteriorar-se, fundindo-se com os cogumelos e fungos venenosos que consomem.

Essas criaturas lamentáveis têm veias que pulam com veneno e, após suas mortes, os esporos que criam deixam cicatrizes de podridão no mundo."
ST_JournalEntries/Terrorbird,"Weakness: Magic, Crush
Resistance: Ranged, Air
Immune: Poison
The terrorbird lives up to its name with both it’s violent tendencies and the nightmarish cries it makes in the shadows. There are few who can look into the eyes of a terrorbird and not regret every decision in their lives, leading to this moment.
Early garou tried to tame the creatures, but the terrorbird’s wild nature prevented them from accepting the yoke of domestication. Instead, they turned on their would-be masters, leading to an even the garou would forever refer to as “the night of green feathers”.
Best taken out from range, the terrorbird makes itself known by it’s distinctive war-warble, that strikes fear into the heart of any sane creature.","Fraqueza: magia, esmagamento
Resistência: à distância, ar
Imune: veneno

O Terrorbird faz jus ao seu nome com suas tendências violentas e os gritos de pesadelo que faz nas sombras. Existem poucos que podem olhar nos olhos de um terrorbird e não se arrepender de todas as decisões em suas vidas, levando a esse momento.

Garou cedo tentou domar as criaturas, mas a natureza selvagem do terrorbird os impediu de aceitar o jugo da domesticação. Em vez disso, eles ligaram seus possíveis mestres, levando a um Garou que se lembraria para sempre como ""a noite das penas verdes"".

Melhor retirado do alcance, o terrorbird se torna conhecido por sua guerreiro distinto, que atinge o medo no coração de qualquer criatura sã."
ST_JournalEntries/VaultGuardianMelee,"Weakness: Magic, Crush
Resistance: Ranged, Stab

It was the scientist, Lacrussa, who discovered the properties of rune essence, when properly prepared. It could be refined into a powder and then inscribed across stone and metal, to create complex magical effects. The vault guardians were one of her proudest achievements. Reflections of living beings, a power belonging only to the Elder Gods.

Though slow of wit, they made up for it with an excess of muscle. Their attacks were powerful and deadly, capable of toppling almost any threat. In the early days of their creation, thousands of years ago, there were no living beings that could have withstood their power.

During the dragon rebellion, it was Lacrussa’s greatest regret that she could not send the guardians beyond the magical enchantments of the vaults. The magic that animated them only worked within those walls, and dragons had no need of dragonkin secrets.","Fraqueza: magia, esmagamento
Resistência: à distância, facada

Foi o cientista, Lacrussa, que descobriu as propriedades da essência de Runa, quando preparado adequadamente. Pode ser refinado em um pó e depois inscrito em pedra e metal, para criar efeitos mágicos complexos. Os Guardiões do Vault foram uma de suas conquistas mais orgulhosas. Reflexões dos seres vivos, um poder pertencente apenas aos deuses mais velhos.

Embora lentamente de inteligência, eles compensaram isso com um excesso de músculo. Seus ataques foram poderosos e mortais, capazes de derrubar quase qualquer ameaça. Nos primeiros dias de sua criação, milhares de anos atrás, não havia seres vivos que pudessem resistir ao seu poder.

Durante a rebelião do dragão, foi o maior arrependimento de Lacrussa que ela não poderia enviar os Guardiões além dos encantamentos mágicos dos cofres. A mágica que os animava só trabalhava dentro dessas paredes, e os dragões não precisavam de segredos de Dragonkin."
ST_JournalEntries/GarouThane,"Weakness: Magic, Crush
Resistance: Ranged, Stab, Slash

Powerful noble-born garou follow two paths in life. Either they pledge themselves to magic and follow the path of the druid, or they rely on their strength and adopt the role of the thane.

Thanes are brutal, powerful creatures, capable of snapping spines with a single well-placed kick. They wear armour that would crush a human warrior beneath its weight, and their shields can stop almost any attack.

When a thane thinks they are strong enough, they challenge the local king to single combat. This is a ritual practice that involves an ancient rite whose meaning has long been forgotten. The thane anoints themselves with special warpaint and offer reverence to a long-dead goddess before they find the king and call them to battle.

Most die.

A king has earned their place by being a master of warfare, capable of defending themselves against countless challengers. Yet no thane turns down this chance to do battle because what greater glory is there than killing a warrior king?","Fraqueza: magia, esmagamento
Resistência: à distância, esfaquear, barra

Garou, poderoso nobre, segue dois caminhos na vida. Ou eles se comprometem à magia e seguem o caminho do druida, ou confiam em sua força e adotam o papel do Thane.

Thanes são criaturas brutais e poderosas, capazes de tirar as espinhas com um único chute bem posicionado. Eles usam armaduras que esmagariam um guerreiro humano sob seu peso, e seus escudos podem parar quase qualquer ataque.

Quando A Thane acha que é forte o suficiente, eles desafiam o rei local a um combate único. Esta é uma prática ritual que envolve um rito antigo cujo significado tem sido esquecido há muito tempo. O Thane se unge com Warpaint especial e oferece reverência a uma deusa morta há muito tempo antes de encontrar o rei e chamá-los para lutar.

A maioria morre.

Um rei conquistou seu lugar por ser um mestre da guerra, capaz de se defender contra inúmeros desafiantes. No entanto, não, Thane recusa essa chance de lutar porque que maior glória está lá do que matar um rei guerreiro?"
ST_JournalEntries/DireWolf,"Weakness: Magic, Crush, Fire
Resistance: Ranged, Slash

Dire wolves are the apex of their species. They have absorbed more of the ambient anima of the region, making them stronger and more powerful than their smaller kin. Their attacks rend the flesh, leaving lasting damage that their foes might never recover from.

They lead their packs with absolute authority, refuting any challenges with only a glance.

The Wild Knights respected the dire wolves, preferring not to kill them if there was any other choice. They believed that if the dire wolves could be deterred from a particular course of action, the other wolves would follow. Invariably this was true, but there were always exceptions.

There are legends of a silver wolf among the garou. Some of them whisper that it is a goddess reincarnated. That she is rebuilding her power, to challenge their new High Queen again.","Fraqueza: magia, esmagar, fogo
Resistência: à distância, barra

Lobos terríveis são o ápice de suas espécies. Eles absorveram mais anima ambiente da região, tornando-os mais fortes e mais poderosos que seus parentes menores. Seus ataques apresentam a carne, deixando danos duradouros dos quais seus inimigos nunca se recuperam.

Eles lideram seus pacotes com autoridade absoluta, refutando quaisquer desafios com apenas um olhar.

Os Cavaleiros Selvagens respeitavam os terríveis lobos, preferindo não matá-los se houvesse outra escolha. Eles acreditavam que, se os lobos terríveis pudessem ser impedidos de um curso de ação específico, os outros lobos seguiriam. Invariavelmente, isso era verdade, mas sempre houve exceções.

Existem lendas de um lobo de prata entre os Garou. Alguns deles sussurram que é uma deusa reencarnada. Que ela está reconstruindo seu poder, para desafiar sua nova rainha alta novamente."
ST_JournalEntries/Wolf,"Weakness: Magic, Crush, Fire
Resistance: Ranged, Slash
The wolves of Ashenfall are dangerous creatures. Their anima-infused muscles make them faster. Their razor-sharp teeth would pierce the armour of the Brynmoor villagers. It would be the job of the Wild Knights to hunt them down and prevent them from attacking the human settlements.
They did this by culling the leaders of the packs, as well as to lure larger groups away from human settlements, with fresh deer kills.
One year, an alpha wolf, known as Shatterfang, ignored the lures and followed his nose to Bramblemead. The resulting confrontation was an unmistakable bloodbath, with villagers locking themselves in their homes, praying to Guthix that the wolves wouldn’t break through the door.
The Wild Knights sent in their hunters, but Shatterfang was as clever as he was cruel. He used the urban structures against the hunters, avoiding their arrows and escaping their wrath. He was finally felled when an unlikely ally used dark magic to lock the wolf’s bones in place, while her companion struck from the shadows with blades forged from the wolf’s kin. The villagers offered any reward to their saviours. Money, weapons, gems, yet the pair asked only for Shatterfang’s skull in return.","Fraqueza: magia, esmagar, fogo
Resistência: à distância, barra
Os lobos de Ashenfall são criaturas perigosas. Seus músculos infundidos com anima os tornam mais rápidos. Seus dentes nítidos afastariam a armadura dos moradores de Brynmoor. Seria o trabalho dos Cavaleiros Selvagens caçá-los e impedi-los de atacar os assentamentos humanos.
Eles fizeram isso selecionando os líderes dos pacotes, bem como para atrair grupos maiores para longe dos assentamentos humanos, com novos mortos de cervos.
Um ano, um lobo alfa, conhecido como Shatterfang, ignorou as iscas e seguiu o nariz até o maldito. O confronto resultante foi um banho de sangue inconfundível, com os moradores que se prendiam em suas casas, orando a Guthix para que os lobos não rompem a porta.
Os Cavaleiros Selvagens enviaram seus caçadores, mas Shatterfang era tão inteligente quanto cruel. Ele usou as estruturas urbanas contra os caçadores, evitando suas flechas e escapando de sua ira. Ele finalmente foi derrubado quando um aliado improvável usou magia negra para trancar os ossos do lobo no lugar, enquanto seu companheiro atingiu as sombras com lâminas forjadas dos parentes do lobo. Os moradores ofereceram qualquer recompensa aos seus salvadores. Dinheiro, armas, jóias, mas a dupla pediu apenas o crânio de Shatterfang em troca."
ST_JournalEntries/GarouBerserker,"Weakness: Magic, Fire
Resistance: Ranged, Earth
The garou berserker is a force to be reckoned with. Before each battle, they feast on a freshly killed animal and ingest a concoction that alters their perception. This turns their world into kill or be killed, and nothing can persuade them otherwise. Druids control berserkers with subtle magic. They manipulate the air around them so that they don’t give off a scent. To the fury-addled mind of the berserker, this makes them practically invisible, and at the very least, it confirms that they are not a threat. Once in their battle state, a berserker will hurl themselves at an opponent, regardless of the enemy’s might. Fighting tooth and nail, as if each breath is in desperation. In the dragon wars, they were known to charge at the great beasts, becoming little more than snacks in their recklessness.","Fraqueza: magia, fogo
Resistência: à distância, Terra
O Berserker Garou é uma força a ser reconhecida. Antes de cada batalha, eles se deleitam em um animal recém-morto e ingerem uma mistura que altera sua percepção. Isso transforma seu mundo em matar ou ser morto, e nada pode convencê-los de outra forma. Os druidas controlam os berserkers com magia sutil. Eles manipulam o ar ao seu redor para não emitir um perfume. Para a mente afastada da fúria do Berserker, isso os torna praticamente invisíveis e, no mínimo, confirma que eles não são uma ameaça. Uma vez em seu estado de batalha, um berserker se lançará em um oponente, independentemente da força do inimigo. Lutar com unhas de dente e dente, como se cada respiração estivesse em desespero. Nas Guerras do Dragão, eles eram conhecidos por atacar os Grandes Bestas, tornando-se pouco mais do que lanches em sua imprudência."
ST_JournalEntries/Cow,"Weakness: Magic, Stab
Resistance: Ranged
To err is human, to moo bovine. So the adage goes. The cow is a poor, lamentable creature. Slaughtered in droves by fledgling adventurers seeking an easy start to their heroic lives, a cow’s life is brief and brutal. Those that survive, the swarms of merciless warriors, are ready to defend one another from their destroyers. They also taste delicious with roast potatoes, gravy and just a smidgeon of horseradish.","Fraqueza: magia, esfaquear
Resistência: variou

Errar é humano, Moo Bovine. Então o ditado vai. A vaca é uma criatura pobre e lamentável. Abatido em massa por aventureiros iniciantes que buscam um começo fácil para suas vidas heróicas, a vida de uma vaca é breve e brutal. Aqueles que sobrevivem, os enxames de guerreiros impiedosos estão prontos para se defender de seus destróieres.

Eles também têm um sabor delicioso com batatas assadas, molho e apenas um smidgeon de rábano."
ST_JournalEntries/AbyssalDemon,"Weakness: Magic, Stab
Resistance: Ranged, Air, Slash
The Abyssal Demon is a nightmare incarnated. Appearing suddenly out of nowhere and capable of tearing a man to shreds in a single swing.
No one knows how the demons arrived on Ashenfall, as they are not native to this plane. They dwell, as their name suggests, in the Abyss, the realm between worlds. They were cast out from their homeworld by the god Zamorak when he led the demon uprising on Infernus, and they have remained hateful ever since. Unable to strike at the god that banished them, they turn their fury on every living thing, existing for nothing more than to perpetuate suffering.
A necromancer and her Wild Knight ally were the first to encounter the beast. She had been investigating one of the dragonkin ruins, a vault buried deep into the soil, and when they broke the seal, the foul beast emerged. At least, that’s what she claims. None have been able to venture deep enough into the vaults to confirm the truth of her words.
She and her companion vanished from the area soon after, their whereabouts unknown.","Fraqueza: magia, esfaquear
Resistência: à distância, ar, barra
O demônio abissal é um pesadelo encarnado. Aparecendo repentinamente do nada e capaz de rasgar um homem para rasgar em um único balanço.
Ninguém sabe como os demônios chegaram a Ashenfall, pois não são nativos deste avião. Eles habitam, como o nome sugere, no abismo, o reino entre os mundos. Eles foram expulsos de seu mundo natal pelo deus Zamorak quando ele liderou o demônio levando a Infernus, e eles permanecem odiosos desde então. Incapaz de atacar o Deus que os baniu, eles viraram sua fúria em todos os vivos, existindo por nada além de perpetuar o sofrimento.
Um necromante e seu cavaleiro selvagem foram os primeiros a encontrar a besta. Ela estava investigando uma das ruínas de dragão, um cofre enterrado profundamente no solo, e quando eles quebraram o selo, a besta suja emergiu. Pelo menos, é isso que ela afirma. Nenhum foi capaz de se aventurar profundamente o suficiente nos cofres para confirmar a verdade de suas palavras.
Ela e seu companheiro desapareceram da área logo depois, o paradeiro deles desconhecido."
ST_JournalEntries/Ram,"Weakness: Magic, Stab
Resistance: Ranged, Crush

As defender of the herd, the ram sees itself as a powerful warrior that can slay the strongest of foes. This might explain why there are fewer of them around than simple genetics might suggest.

More aggressive than the average sheep, the ram is prone to picking fights with anything he can. They have been known to headbutt rocks, stomp on the roots of trees and have long, noisy, arguments with the wind.

They taste delicious with mint sauce.","Fraqueza: magia, esfaquear
Resistência: à distância, esmagamento

Como defensor do rebanho, o carneiro se vê como um guerreiro poderoso que pode matar os inimigos mais fortes. Isso pode explicar por que há menos deles do que a simples genética pode sugerir.

Mais agressivo do que as ovelhas Médios, o RAM é propenso a brigas com tudo o que puder. Sabe-se que eles são rochas, pisando nas raízes das árvores e têm argumentos longos, barulhentos, com o vento.

Eles têm um sabor delicioso com molho de hortelã."
ST_JournalEntries/Sheep,"Weakness: Magic, Stab
Resistance: Ranged, Crush

Ashenfall’s sheep are wilder than most, running free through the woodlands without a care in the world. Their fleeces are thicker and sturdier than their domesticated counterparts, and there’s barely any danger that one of them might be two penguins in disguise. It happens.","Fraqueza: magia, esfaquear
Resistência: à distância, esmagamento

As ovelhas de Ashenfall são mais selvagens do que a maioria, correndo livremente pelas florestas sem se importar com o mundo. Seus lães são mais espessos e resistentes do que seus colegas domesticados, e quase não há perigo de que um deles possa ser dois pinguins disfarçados. Isso acontece."
ST_JournalEntries/Kebbits,"Weakness: Magic, Water
Resistance: Ranged

Kebbits are rodent-like creatures that are hunted for their pelts. The kebbits of Ashenmoor are more aggressive than most, though they remain at the bottom of the food chain.

They were first brought to the continent by Guthixian settlers, sometime in the first age, and have thrived in their absence. The kebbits of Brynmoor seem uniquely resistant to the effects of the Anima Twist phenomenon.

Legend says that following a kebbit under the full moon will lead you to your one true love. This has been definitively disproven by scholars from the Wizard’s Tower. However, their papers have been rebuked on the grounds that “they clearly have too much time on their hands”.

Coming from members of the Wizard’s Tower, that’s quite the statement.","Fraqueza: magia, água
Resistência: variou

Kebbits são criaturas semelhantes a roedores que são caçadas por suas peles. Os Kebbits de Ashenmoor são mais agressivos do que a maioria, embora permaneçam no fundo da cadeia alimentar.

Eles foram trazidos para o continente pela primeira vez pelos colonos de Guthixian, em algum momento da primeira era, e prosperaram em sua ausência. Os kebbits de Brynmoor parecem exclusivamente resistentes aos efeitos do fenômeno da torção anima.

A lenda diz que, após um kebbit sob a lua cheia, o levará ao seu único amor verdadeiro. Isso foi definitivamente refutado por estudiosos da torre do Mágico. No entanto, seus papéis foram repreendidos com o argumento de que ""eles claramente têm muito tempo em suas mãos"".

Vindo de membros da torre do mago, essa é a declaração."
ST_JournalEntries/GoblinArcher,"Weakness: Melee, Air
Resistance: Magic
A goblin archer is swift and merciless. They have no sense of honour to hold them back, no morality to keep their hand. To a goblin, battle for battle’s sake is the purest endeavour, and a clean kill is the most noble act. Archers possess a trait rarely found in goblinkind, patience. They wait out their prey, lining up that perfect shot to send their target to the afterlife. Despite this, they are often looked down on by other goblins for their cowardice. The warriors mock them for hiding in the rear lines and attacking from the safety of distance. It’s an insult that goblin archers hear often, though rarely from the same goblin twice. This is mainly because the warriors don’t tend to live long enough to repeat it.","Fraqueza: corpo a corpo, ar
Resistência: Magia

Um arqueiro goblin é rápido e impiedoso. Eles não têm senso de honra para segurá-los, nem moralidade para manter a mão. Para um duende, a batalha pelo bem de Battle é o empreendimento mais puro, e uma matança limpa é o ato mais nobre.

Os arqueiros possuem uma característica raramente encontrada em Goblinkind, paciência. Eles esperam suas presas, alinhando-se a foto perfeita para enviar seu alvo para a vida após a morte. Apesar disso, eles são frequentemente menosprezados por outros goblins por sua covardia. Os guerreiros zombam deles por se esconder nas linhas traseiras e atacar a segurança da distância.

É um insulto que os arqueiros de Goblin ouvem com frequência, embora raramente do mesmo duez duas vezes. Isso ocorre principalmente porque os guerreiros não tendem a viver o suficiente para repeti-lo."
ST_JournalEntries/GarouHunter,"Weakness: Melee, Air, Stab
Resistance: Magic, Earth, Slash
The lower-born garou can never rise to the role of king. Many have tried, but all have failed. The highborn are simply stronger and wield magic that the lowborn cannot match. They are not mistreated by their kin. There are no garou slaves or servants, but a lowborn garou can never rule.
Most accept their place and find a way to be useful, a means to enjoy the most important thing to their kind—the hunt. Nothing ignites the blood of a garou more than the hunt. It reaches into a primal part of their being and gives them a reason to live. All worries are cast aside. All responsibilities forgotten. There is nothing but the thrill of the chase and the anticipation of the kill. It is no surprise, therefore, that lowborn garou often take up the hunter's mantle. Their precision with a bow is practically unmatched, and they delight in nothing more than seeing their quarry draw its last breath.","Fraqueza: corpo a corpo, ar, facada
Resistência: magia, terra, barra

O garou de nascimento inferior nunca pode subir ao papel de rei. Muitos tentaram, mas todos falharam. Os Highborn são simplesmente mais fortes e usam mágica que o Lowborn não pode corresponder. Eles não são maltratados por seus parentes. Não há escravos ou servos Garou, mas um garou de baixo nascido nunca pode governar.

A maioria aceita seu lugar e encontra uma maneira de ser útil, um meio de aproveitar a coisa mais importante para a gentileza deles-a caçada.

Nada acende o sangue de um garou mais do que a caçada. Ele chega a uma parte primordial de seu ser e lhes dá um motivo para viver. Todas as preocupações são deixadas de lado. Todas as responsabilidades esquecidas. Não há nada além da emoção da perseguição e da antecipação da morte.

Não é surpresa, portanto, que Garou de Lowborn frequentemente pegue o manto do caçador. Sua precisão com um arco é praticamente incomparável e eles se deleitam com nada mais do que ver sua pedreira tirar o último suspiro."
ST_JournalEntries/Chinchompa,"Weakness: Melee, Fire
Resistance: Magic
The chinchompa is a nature’s bad joke, a weird branch of evolution that makes very little sense. The creature contains, within its body, a number of organs containing various chemicals and, when the creature feels its life is in danger, it combines these chemicals and immediately explodes.
It is assumed that these creatures must have some sort of communal sense of responsibility, martyring themselves for the sake of their herd. Yet chinchompas will happily explode when they’re the only one present, making it a someone pointless moment of self-sacrifice.
Most sane creatures avoid chinchompas where possible, for very obvious reasons.
They are, however, worryingly cute. A fact that has caused trouble for many Brynmoor children. It can be very upsetting when the family pet explodes, taking most of the house with it.","Fraqueza: corpo a corpo, fogo
Resistência: Magia

O Chinchompa é uma piada de mau gosto da natureza, um ramo estranho da evolução que faz muito pouco sentido. A criatura contém, dentro de seu corpo, vários órgãos contendo vários produtos químicos e, quando a criatura sente que sua vida está em perigo, combina esses produtos químicos e imediatamente explode.

Supõe-se que essas criaturas tenham algum tipo de senso de responsabilidade comunitário, marteirorando-se pelo bem de seu rebanho. No entanto, as chinchompas explodirão feliz quando forem o único presente, tornando-o um momento inútil de alguém de auto-sacrifício.

A maioria das criaturas sãs evita chinchompas sempre que possível, por razões muito óbvias.

Eles são, no entanto, preocupantemente fofos. Um fato que causou problemas a muitas crianças Brynmoor. Pode ser muito perturbador quando o animal de estimação da família explode, levando a maior parte da casa com ele."
ST_JournalEntries/JadeVine,"Weakness: Melee, Fire, Slash
Resistance: Magic
Immune: Poison

The jade vine is an unusual plant, that likes to attack anyone that gets too close. With a maw full of thorns and a stem full of hatred, the jade vine has been the bane of many a hunter.

They aren’t actually native to Ashenfall, at least not originally. They were brought to the continent by the druid Hokistix, who had a terrible taste in houseplants. He was forced to live on the edge of the village, until he disappeared.

It’s not really a mystery as to where he vanished to, but suffice to say his plants were very well fed.","Fraqueza: corpo a corpo, fogo, barra
Resistência: Magia
Imune: veneno

A Jade Vine é uma planta incomum, que gosta de atacar qualquer um que chegue muito perto. Com uma mandíbula cheia de espinhos e um caule cheio de ódio, a videira de Jade tem sido a desgraça de muitos caçadores.

Na verdade, eles não são nativos de Ashenfall, pelo menos não originalmente. Eles foram trazidos para o continente pelo druido Hokistix, que tinha um gosto terrível nas plantas de casa. Ele foi forçado a viver à beira da vila, até que ele desapareceu.

Não é realmente um mistério para onde ele desapareceu, mas basta dizer que suas plantas foram muito bem alimentadas."
ST_JournalEntries/WildAzureVine,"Weakness: Melee, Fire, Slash
Resistance: Magic
Immune: Poison
These plants have become infused with the storms that occasionally rage across Ashenfall. They have absorbed the magic into their cells and are ready to turn them against any that might approach. While mindless, these plants are filled with a desire to turn their electrified fury upon any that come near them, ready to shock anything not adequately prepared. The dragonkin would cultivate these plants, the seeds having been brought with them from their city of Orthen. They would use the oil, generated by crushing the bulbs, in strange alchemies, the uses of which have yet to be fully discovered.","Fraqueza: corpo a corpo, fogo, barra
Resistência: Magia
Imune: veneno

Essas plantas ficaram infundidas com as tempestades que ocasionalmente se enfurecem por Ashenfall. Eles absorveram a magia em suas células e estão prontos para transformá-las contra qualquer um que possa se aproximar. Embora irracionais, essas plantas são preenchidas com o desejo de virar sua fúria eletrificada sobre qualquer um que se aproximasse delas, pronto para chocar qualquer coisa que não esteja adequadamente preparada.

A dragão cultivaria essas plantas, as sementes foram trazidas com elas de sua cidade de Orten. Eles usariam o óleo, gerado esmagando as lâmpadas, em alquimias estranhas, cujos usos ainda não foram totalmente descobertos."
ST_JournalEntries/VaultGuardianRanged,"Weakness: Ranged, Crush
Resistance: Melee, Earth

It was Avisk who raised the question of whether the vault guardians had souls. They weren’t intelligent and were useful for little more than manual labour and defence. Yet, they possessed a spark of creativity that Avisk argued was a sign of something more profound.

Lacrussa dismissed him; of course, they were tools, nothing more. Still, there were moments when even she doubted. When she found her sibling, the seer Viika, laughing with one, she questioned everything, especially since Viika had never laughed with her.

She studied them carefully for years afterwards, trying to figure out what Viika saw in them. Yet, there was never enough there to make her believe. Viika was, after all, prone to behaviour that Lacrussa could not understand. She loved her sibling dearly; breaking them free of the gilded prison they’d been raised in was what had made her an outcast to her people. Yet she knew that, deep down, she would never truly understand them.

The vault guardians were a tool and a mystery that would haunt her until her final moments.","Fraqueza: à distância, paixão
Resistência: corpo a corpo, terra

Foi Avisk quem levantou a questão de saber se os guardiões do cofre tinham almas. Eles não eram inteligentes e eram úteis para pouco mais do que trabalho manual e defesa. No entanto, eles possuíam uma centelha de criatividade que Avisk argumentou que era um sinal de algo mais profundo.

Lacrussa o descartou; Claro, eles eram ferramentas, nada mais. Ainda assim, houve momentos em que ela duvidava. Quando ela encontrou seu irmão, a voce Viika, rindo com um, ela questionou tudo, especialmente porque Viika nunca havia rido com ela.

Ela os estudou cuidadosamente por anos depois, tentando descobrir o que Viika viu neles. No entanto, nunca houve o suficiente para fazê-la acreditar. Afinal, Viika era propenso a comportamentos que Lacrussa não conseguia entender. Ela amava muito seu irmão; Divirtá-los da prisão dourada em que haviam sido levado foi o que a fez um pária para o seu povo. No entanto, ela sabia disso, no fundo, nunca os entenderia.

Os Guardiões do Vault eram uma ferramenta e um mistério que a assombraria até seus momentos finais."
